fullvisitorid,channelgrouping,time,country,city,totaltransactionrevenue,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productrefundamount,productquantity,productprice,productrevenue,productsku,v2productname,v2productcategory,productvariant,currencycode,itemquantity,itemrevenue,transactionrevenue,transactionid,pagetitle,searchkeyword,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option,ts_timeonsite
6.658508073011753e+18,Direct,16781,Taiwan,"",,,1184,7,,2017-04-04,1491347547,PAGE,,,19,,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:19:44
1.4348425274283889e+18,Direct,92496,Taiwan,"",,,103,3,,2017-03-13,1489390301,PAGE,,,18,,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:43
3.61534245405505e+17,Organic Search,63143,Singapore,"",,,63,6,,2017-01-16,1484638642,PAGE,,,6,,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Accessories | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:03
7.688151837326368e+18,Referral,32551,Singapore,"",,,33,2,,2017-05-04,1493888767,PAGE,,,21,,GGOEGAAX0761,Android Stretch Fit Hat Black,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,,1969-12-31 19:00:33
4.832101923072891e+18,Direct,0,Taiwan,"",,,,1,,2016-08-03,1470285826,PAGE,,,2,,GGOEGOAQ012899,Ballpoint LED Light Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,
2.0705889691755948e+18,Organic Search,0,India,"",,,,1,,2016-11-21,1479761130,PAGE,,,16,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
9.017343131034505e+18,Direct,0,Bangladesh,"",,,,1,,2017-03-04,1488637866,PAGE,,,0,,9182784,Google Women's Short Sleeve Hero Tee White,(not set),(not set),USD,,,,,The Google Merchandise Store/Maze Pen,,/google+redesign/,0,1,,
3.4987758465590313e+18,Direct,0,United States,"",,,,1,,2016-11-02,1478094626,PAGE,,,145,,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,
9.595862802088843e+18,Organic Search,135550,United States,"",,,136,9,,2016-11-24,1480036980,PAGE,,,16,,GGOEGAAX0278,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:16
6.89133527771451e+17,Direct,0,India,"",,,,1,,2017-01-11,1484159347,PAGE,,,19,,GGOEGAAX0304,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
9.3900321857348e+18,Organic Search,556074,Singapore,"",,,604,6,,2017-03-25,1490448380,PAGE,,,99,,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:10:04
3.81362250532149e+18,Referral,13365,Taiwan,"",,,13,2,,2016-08-08,1470707642,PAGE,,,3,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:00:13
7.655392242970242e+18,Organic Search,30568,Taiwan,"",,,574,7,,2016-09-09,1473412297,PAGE,,,22,,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Electronics/,(not set),USD,,,,,Electronics,,/store.html,0,1,,1969-12-31 19:09:34
2.8654889189466675e+17,Referral,99325,Singapore,"",,,145,5,,2016-10-28,1477646832,PAGE,,,14,,GGOEGOAB016099,Leather and Metal Ballpoint Pen,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:25
8.415224716339027e+18,Direct,0,Singapore,"",,,,1,,2016-08-23,1471940080,PAGE,,,18,,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,,
9.648906151587807e+18,Organic Search,38417,Indonesia,"",,,51,4,,2016-09-02,1472807275,PAGE,,,5,,GGOEGOLC014299,Google Metallic Notebook Set,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:00:51
2.1706697812708883e+17,Referral,632473,Taiwan,"",,,632,3,1,2017-07-07,1499417327,PAGE,,,4,,GGOEGBMJ013399,Sport Bag,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,,1969-12-31 19:10:32
4.2472689362735324e+18,Organic Search,26222,United States,"",,,26,4,,2017-06-10,1497148399,PAGE,,,18,,GGOEGHPJ080110,Google 5-Panel Cap,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:26
6.018775317735348e+18,Organic Search,205950,Singapore,"",,,263,12,,2017-04-17,1492417290,PAGE,,,119,,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,,1969-12-31 19:04:23
2.7773675599599304e+18,Organic Search,0,Singapore,"",,,127,9,,2016-11-30,1480569687,PAGE,,,16,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:07
6.560002834459299e+17,Direct,102012,United States,"",,,133,9,,2017-05-27,1495934141,PAGE,,,33,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/,(not set),,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,2,1,,1969-12-31 19:02:13
8.090249507805774e+18,Direct,168533,Taiwan,"",,,171,7,,2017-05-24,1495611947,PAGE,,,13,,GGOEGBCR024399,Google Lunch Bag,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:51
4.811553119148587e+18,Direct,64818,Taiwan,"",,,65,3,,2016-08-31,1472643133,PAGE,,,16,,GGOEGAAX0280,Google Women's Short Sleeve Hero Tee Grey,Home/Apparel/Women's/,(not set),USD,,,,,Women's,,/google+redesign/,0,1,,1969-12-31 19:01:05
6.918585936652172e+18,Organic Search,0,Taiwan,"",,,79,2,,2016-08-20,1471675594,PAGE,,,9,,GGOEGOGA016299,Grip Highlighter Pen 3 Pack,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:01:19
2.00879799683394e+18,Direct,44982,San Marino,"",,,309,19,,2016-11-03,1478198805,PAGE,,,4,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:09
1.549218702950914e+18,Organic Search,62873,Taiwan,"",,,63,5,,2017-02-09,1486712630,PAGE,,,58,,GGOEGEHQ071199,"Google High Capacity 10,400mAh Charger",Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:03
5.36976404104017e+18,Organic Search,39372,Taiwan,"",,,82,7,,2016-08-23,1471981091,PAGE,,,16,,GGOEGAAX0340,Google Men's Vintage Badge Tee Green,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:01:22
1.9858533995965512e+18,Direct,253749,Taiwan,"",,,286,10,,2017-02-09,1486712423,PAGE,,,4,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:04:46
7.214212630051078e+18,Direct,0,Hong Kong,"",,,,1,,2017-05-21,1495355756,PAGE,,,7,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand | Google Merchandise Store,,/store.html,0,1,,
5.246877047593214e+18,Organic Search,0,India,"",,,,1,,2017-05-22,1495460699,PAGE,,,1,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
6.709977710915642e+18,Organic Search,0,Singapore,"",,,,1,,2017-03-29,1490839592,PAGE,,,16,,GGOEGAAX0671,Google Toddler Short Sleeve Tee White,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
9.020110375344827e+18,Direct,0,India,"",,,,1,,2017-03-22,1490250222,PAGE,,,19,,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
5.785912219453928e+18,Direct,211468,Taiwan,"",,,270,7,,2017-02-09,1486712427,PAGE,,,15,,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:04:30
6.758601615954416e+18,Direct,29643,United States,"",,,30,4,,2017-01-04,1483563579,PAGE,,,79,,GGOENEBQ079199,Nest® Protect Smoke + CO White Wired Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,,1969-12-31 19:00:30
9.89245200454913e+18,Direct,0,Taiwan,"",,,26,2,,2016-08-24,1472034426,PAGE,,,2,,GGOEGOAQ020099,Four Color Retractable Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:00:26
2.960467300866228e+18,Referral,99939,India,"",,,100,4,1,2017-07-29,1501397835,PAGE,,,0,,9182772,Google Women's Performance Full Zip Jacket Black,(not set),(not set),USD,,,,,Google Men's Short Sleeve Performance Badge Tee Pewter,,/google+redesign/,0,1,,1969-12-31 19:01:40
7.580099180752644e+18,Direct,25579,India,"",,,26,2,,2017-05-21,1495429562,PAGE,,,2,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:26
4.874546592180509e+18,Organic Search,0,India,"",,,,1,,2016-11-15,1479220227,PAGE,,,98,,GGOEGAAX0598,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
6.283449243513596e+18,Organic Search,0,Singapore,"",,,,1,,2017-05-17,1495044274,PAGE,,,19,,GGOEAXXX0808,Android Men's Engineer Short Sleeve Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
4.970932255163329e+18,Organic Search,20808,United States,"",,,195,10,,2016-09-23,1474647299,PAGE,,,9,,GGOEGDHG014499,Google Infuser-Top Water Bottle,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,,1969-12-31 19:03:15
6.735536595878003e+18,Organic Search,21817,United Kingdom,"",,,22,2,,2016-11-04,1478287713,PAGE,,,89,,GGOEGAAX0574,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:22
7.086089648895457e+18,Organic Search,0,India,"",,,,1,,2017-06-25,1498453943,PAGE,,,29,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
3.202562756470444e+18,Affiliates,1097193,Singapore,"",,,1097,3,,2016-11-04,1478259333,PAGE,,,55,,GGOEGAAX0360,Google Women's Fleece Hoodie,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:18:17
5.741166422189853e+17,Organic Search,0,Singapore,"",,,302,5,,2016-12-11,1481502114,PAGE,,,16,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:02
8.109979154111322e+18,Organic Search,0,United States,"",,,,1,,2016-12-06,1481063526,PAGE,,,3,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,,
3.4416786638919695e+18,Direct,66510,Hong Kong,"",,,1429,7,,2016-09-20,1474357106,PAGE,,,21,,GGOEGAAX0601,Google Women's Short Sleeve Performance Tee Pewter,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:23:49
5.3290598053653203e+17,Direct,40380,Belize,"",,,90,3,,2016-09-07,1473298050,PAGE,,,12,,GGOEADHB014799,Android Glass Water Bottle with Black Sleeve,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,,1969-12-31 19:01:30
2.2358663306293484e+18,Referral,7710,Singapore,"",,,8,2,1,2017-07-27,1501145052,PAGE,,,4,,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:08
3.4216528866670705e+18,Organic Search,2870,Japan,"",,,40,3,,2016-09-24,1474735086,PAGE,,,16,,GGOEGAAX0320,Android Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:00:40
6.080401888984108e+18,Organic Search,70794,Taiwan,"",,,71,4,,2017-02-22,1487775969,PAGE,,,24,,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:11
8.177027746746671e+18,Organic Search,0,India,"",,,,1,,2017-06-16,1497633248,PAGE,,,0,,9183106,Google Women's Performance Hero Tee Gunmetal,(not set),(not set),USD,,,,,Google 4400mAh Power Bank,,/google+redesign/,0,1,,
4.732824792847127e+18,Organic Search,355201,Japan,"",,,355,3,,2016-12-14,1481772899,PAGE,,,4,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:55
9.203941479479204e+17,Organic Search,167465,Philippines,"",,,167,7,,2016-10-03,1475527321,PAGE,,,3,,GGOEAKDH019899,Windup Android,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,,1969-12-31 19:02:47
9.248756227108904e+17,Direct,101955,Taiwan,"",,,102,3,,2017-03-13,1489390309,PAGE,,,24,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:42
9.515511191953644e+18,Direct,52331,Bahamas,"",,,130,3,,2017-01-10,1484097755,PAGE,,,8,,GGOEAOCH014199,Android Journal Book Set,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:10
8.345615641253703e+18,Organic Search,830709,Taiwan,"",,,831,9,1,2017-07-29,1501331256,PAGE,,,69,,GGOEGAAX0593,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,,,,,Men's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:13:51
4.1745920495158897e+18,Direct,2934430,Singapore,"",,,3020,12,,2017-05-14,1494817004,PAGE,,,33,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/Kid's-Infant/,(not set),,,,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,2,1,,1969-12-31 19:50:20
3.8710624855660984e+18,Direct,217187,Netherlands,"",,,403,17,,2017-01-19,1484834136,PAGE,,,9,,GGOEGAYR023499,Straw Beach Mat,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:06:43
9.979932871431504e+18,Direct,71730,Hong Kong,"",,,227,13,12,2017-07-12,1499911702,PAGE,,,249,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,,1969-12-31 19:03:47
9.179560874204925e+18,Organic Search,157434,Hong Kong,"",,,175,6,,2017-02-20,1487601227,PAGE,,,1,,GGOEWFKA083299,Waze Mood Ninja Window Decal,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:55
4.860602562259711e+18,Direct,0,United States,"",,,61,3,,2017-06-11,1497189157,PAGE,,,7,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:01
2.8177224965511844e+18,Direct,131589,Taiwan,"",,,142,7,,2016-09-13,1473757371,PAGE,,,12,,GGOEGESQ016799,Plastic Sliding Flashlight,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,,1969-12-31 19:02:22
5.080763539884843e+18,Direct,0,Singapore,"",,,,1,,2017-02-19,1487492955,PAGE,,,24,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
6.232145070850936e+18,Referral,0,Singapore,"",,,,1,,2016-12-09,1481269152,PAGE,,,16,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
3.894584200580096e+17,Organic Search,128752,Taiwan,"",,,129,3,,2017-05-23,1495523121,PAGE,,,29,,GGOEGAAX0352,Android Men's Vintage Henley,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:09
5.385605550949686e+18,Organic Search,0,Singapore,"",,,43,3,,2016-09-25,1474786695,PAGE,,,21,,GGOEGAAX0600,Google Women's Short Sleeve Performance Tee Navy,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:00:43
8.804459454158097e+18,Direct,31849,India,"",,,46,3,,2017-04-15,1492279184,PAGE,,,16,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:46
8.506245185901118e+18,Direct,0,India,"",,,,1,,2017-05-27,1495941366,PAGE,,,29,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
6.693884468685099e+18,Organic Search,66421,Singapore,"",,,66,2,,2017-03-26,1490518721,PAGE,,,0,,9180766,Sport Bag,(not set),(not set),USD,,,,,Google RFID Journal,,/google+redesign/,0,1,,1969-12-31 19:01:06
3.5791100208136817e+18,Direct,86998,Taiwan,"",,,87,3,,2017-06-07,1496887622,PAGE,,,14,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Office/Notebooks & Journals/,(not set),USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:27
2.0610373759659955e+18,Organic Search,38482,India,"",,,38,2,1,2017-07-30,1501403479,PAGE,,,34,,GGOEGAAX0334,Android Men's Long Sleeve Badge Crew Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:38
6.138814876807895e+18,Organic Search,0,India,"",,,,1,,2017-03-11,1489297670,PAGE,,,1,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
2.2325602114090957e+18,Direct,32917,Singapore,"",,,33,3,,2017-02-12,1486967495,PAGE,,,59,,GGOEGBPB082099,UpCycled Handlebar Bag,Home/Bags/More Bags/,(not set),USD,,,,,More Bags | Bags | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:33
3.8681888466304563e+18,Organic Search,0,Singapore,"",,,184,3,,2016-10-17,1476772700,PAGE,,,16,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:03:04
5.400420789212835e+18,Direct,163257,Hong Kong,"",,,163,8,,2016-09-12,1473674529,PAGE,,,18,,GGOEGAAX0292,Google Women's Short Sleeve Shirt Red,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:02:43
7.124154979135663e+18,Organic Search,27900,Taiwan,"",,,3025,8,,2016-08-22,1471855374,PAGE,,,16,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:50:25
2.2469655233325322e+18,Referral,54635,Taiwan,"",,,77,6,,2016-12-12,1481614590,PAGE,,,16,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:17
8.455795966311547e+18,Organic Search,24627,Singapore,"",,,70,7,,2017-06-13,1497422260,PAGE,,,8,,GGOEAOBH078799,Android Luggage Tag,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:10
4.466168514277035e+17,Organic Search,359878,Switzerland,"",,,360,10,,2016-08-30,1472596213,PAGE,,,5,,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,,1969-12-31 19:06:00
7.538980921525207e+18,Direct,65052,Peru,"",,,253,6,1,2017-07-14,1500061303,PAGE,,,24,,GGOEGDHJ082599,Google 17 oz Double Wall Stainless Steel Insulated Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:04:13
8.253763098799873e+18,Organic Search,0,Bangladesh,"",,,,1,1,2017-07-16,1500238743,PAGE,,,29,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
8.364144096519702e+18,Direct,53940,Taiwan,"",,,90,3,,2017-03-13,1489390566,PAGE,,,16,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:30
3.0896785154866374e+17,Organic Search,124109,Taiwan,"",,,124,5,1,2017-07-26,1501056954,PAGE,,,3,,GGOEAKDH019899,Windup Android,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:04
9.768029097588726e+18,Referral,30289,Hong Kong,"",,,35,5,,2016-08-05,1470384653,PAGE,,,13,,GGOEGAAX0653,Google Toddler Short Sleeve T-shirt Green,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,,1969-12-31 19:00:35
7.401081133016558e+18,Organic Search,69988,Taiwan,"",,,70,2,,2016-10-05,1475658572,PAGE,,,0,,9180801,Engraved Ceramic Google Mug,(not set),(not set),USD,,,,,Google Electronics Accessory Pouch,,/google+redesign/,0,1,,1969-12-31 19:01:10
3.905496987359656e+18,Organic Search,0,Greece,"",,,76,2,1,2017-07-19,1500533841,PAGE,,,99,,GGOEGBRA037499,Waterproof Backpack,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:16
2.61000245088538e+18,Organic Search,0,Taiwan,"",,,,1,,2017-05-07,1494175314,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,
3.8492868891098557e+18,Referral,44050,Taiwan,"",,,44,2,,2017-05-11,1494503817,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:44
7.066496054029609e+18,Direct,35996,Singapore,"",,,47,5,,2016-08-25,1472114991,PAGE,,,23,,GGOEGAAX0750,Google Toddler Tee Fruit Games Strawberry,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,,1969-12-31 19:00:47
9.396071115907228e+18,Organic Search,0,Hong Kong,"",,,,1,,2017-02-26,1488178103,PAGE,,,16,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,
